Student_ID,Sinhala_Tamil,Sinhala_Tamil_Grade,Maths,Maths_Grade,Science,Science_Grade,Buddhism,Buddhism_Grade,English,English_Grade,History,History_Grade,Basket1_Subject,Basket1_Marks,Basket1_Grade,Basket2_Subject,Basket2_Marks,Basket2_Grade,Basket3_Subject,Basket3_Marks,Basket3_Grade,Total_Marks,Average_Marks,Overall_Grade
STU1217,23,F,93,A,41,C,92,A,45,C,83,A,Agriculture,47,C,Art,15,F,Home_Science,97,A,536,59.56,B
STU1218,78,A,59,B,42,C,88,A,57,B,89,A,Commerce,85,A,Sinhala_Lit,95,A,Home_Science,41,C,634,70.44,B
STU1219,84,A,95,A,58,B,35,C,44,C,49,C,Agriculture,58,B,Dance,86,A,ICT,96,A,605,67.22,B
STU1220,44,C,39,C,40,C,89,A,36,C,63,B,Agriculture,58,B,Sinhala_Lit,40,C,Health,21,F,430,47.78,C
STU1221,41,C,100,A,60,B,76,A,19,F,50,C,Agriculture,79,A,Sinhala_Lit,66,B,ICT,64,B,555,61.67,B
STU1222,63,B,58,B,65,B,51,C,62,B,36,C,Agriculture,34,F,English_Lit,53,C,Home_Science,75,A,497,55.22,B
STU1223,41,C,2,F,63,B,63,B,60,B,56,B,Commerce,88,A,Drama,91,A,Health,79,A,543,60.33,B
STU1224,97,A,67,B,61,B,47,C,37,C,63,B,Agriculture,71,B,Music,37,C,Media,78,A,558,62,B
STU1225,98,A,57,B,83,A,53,C,61,B,58,B,Agriculture,59,B,Drama,83,A,ICT,73,B,625,69.44,B
STU1226,49,C,58,B,41,C,65,B,68,B,54,C,Agriculture,74,B,Drama,48,C,Home_Science,99,A,556,61.78,B
STU1227,65,B,54,C,42,C,47,C,74,B,35,C,Agriculture,38,C,Music,63,B,Media,65,B,483,53.67,C
STU1228,90,A,49,C,69,B,65,B,94,A,73,B,Agriculture,38,C,Sinhala_Lit,61,B,Health,89,A,628,69.78,B
STU1229,24,F,46,C,38,C,56,B,93,A,35,C,Agriculture,56,B,Art,91,A,Media,70,B,509,56.56,B
STU1230,69,B,61,B,67,B,78,A,34,F,1,F,Agriculture,87,A,Dance,81,A,Health,79,A,557,61.89,B
STU1231,68,B,13,F,38,C,93,A,79,A,61,B,Agriculture,97,A,Art,75,A,ICT,6,F,530,58.89,B
STU1232,67,B,70,B,63,B,36,C,12,F,77,A,Agriculture,77,A,Dance,66,B,Home_Science,93,A,561,62.33,B
STU1233,95,A,62,B,55,B,72,B,45,C,53,C,Agriculture,1,F,Drama,77,A,Home_Science,66,B,526,58.44,B
STU1234,94,A,83,A,95,A,5,F,86,A,47,C,Commerce,62,B,Art,62,B,Health,75,A,609,67.67,B
STU1235,67,B,65,B,100,A,4,F,56,B,65,B,Commerce,41,C,English_Lit,22,F,Health,80,A,500,55.56,B
STU1236,75,A,92,A,22,F,99,A,21,F,73,B,Commerce,91,A,Art,38,C,Media,71,B,582,64.67,B
STU1237,54,C,64,B,50,C,31,F,84,A,49,C,Agriculture,69,B,Drama,81,A,Health,68,B,550,61.11,B
STU1238,72,B,36,C,45,C,59,B,45,C,33,F,Agriculture,65,B,Art,55,B,ICT,60,B,470,52.22,C
STU1239,63,B,73,B,78,A,40,C,82,A,45,C,Agriculture,41,C,Music,60,B,Home_Science,60,B,542,60.22,B
STU1240,39,C,80,A,76,A,39,C,45,C,72,B,Commerce,73,B,Sinhala_Lit,97,A,Media,79,A,600,66.67,B
STU1241,70,B,79,A,93,A,90,A,36,C,95,A,Agriculture,90,A,Dance,2,F,Home_Science,34,F,589,65.44,B
STU1242,94,A,71,B,100,A,92,A,85,A,53,C,Agriculture,64,B,Art,68,B,ICT,16,F,643,71.44,B
STU1243,71,B,58,B,56,B,72,B,70,B,79,A,Commerce,70,B,Sinhala_Lit,67,B,Home_Science,47,C,590,65.56,B
STU1244,48,C,92,A,19,F,99,A,43,C,57,B,Commerce,75,A,Art,0,F,Home_Science,17,F,450,50,C
STU1245,57,B,8,F,85,A,37,C,57,B,75,A,Commerce,77,A,Drama,98,A,Home_Science,44,C,538,59.78,B
STU1246,81,A,93,A,42,C,94,A,63,B,43,C,Commerce,82,A,English_Lit,62,B,ICT,66,B,626,69.56,B
STU1247,28,F,83,A,67,B,87,A,72,B,3,F,Commerce,50,C,Drama,44,C,Media,88,A,522,58,B
STU1248,27,F,48,C,56,B,12,F,89,A,55,B,Commerce,42,C,Dance,39,C,Home_Science,0,F,368,40.89,C
STU1249,50,C,65,B,98,A,49,C,60,B,54,C,Commerce,37,C,Drama,69,B,Media,31,F,513,57,B
STU1250,100,A,61,B,56,B,49,C,41,C,41,C,Agriculture,71,B,Dance,98,A,Health,65,B,582,64.67,B
STU1251,99,A,78,A,2,F,43,C,60,B,89,A,Commerce,58,B,English_Lit,76,A,Media,45,C,550,61.11,B
STU1252,51,C,66,B,19,F,76,A,77,A,84,A,Agriculture,85,A,Art,49,C,ICT,82,A,589,65.44,B
STU1253,45,C,66,B,59,B,75,A,63,B,24,F,Commerce,44,C,Drama,52,C,Media,84,A,512,56.89,B
STU1254,59,B,61,B,87,A,37,C,87,A,55,B,Commerce,15,F,Drama,36,C,ICT,45,C,482,53.56,C
STU1255,72,B,83,A,60,B,78,A,39,C,40,C,Agriculture,40,C,English_Lit,73,B,Home_Science,90,A,575,63.89,B
STU1256,39,C,59,B,55,B,69,B,56,B,94,A,Agriculture,37,C,Sinhala_Lit,61,B,Health,43,C,513,57,B
STU1257,73,B,61,B,50,C,46,C,46,C,50,C,Commerce,16,F,Drama,67,B,Health,96,A,505,56.11,B
STU1258,1,F,17,F,56,B,93,A,34,F,73,B,Commerce,55,B,Sinhala_Lit,59,B,ICT,95,A,483,53.67,C
STU1259,57,B,51,C,83,A,60,B,45,C,45,C,Commerce,95,A,Dance,94,A,Home_Science,70,B,600,66.67,B
STU1260,100,A,68,B,69,B,49,C,29,F,24,F,Agriculture,89,A,Music,49,C,Media,29,F,506,56.22,B
STU1261,86,A,35,C,93,A,68,B,60,B,67,B,Commerce,43,C,Sinhala_Lit,48,C,Health,14,F,514,57.11,B
STU1262,13,F,80,A,77,A,45,C,70,B,88,A,Agriculture,41,C,Drama,37,C,Home_Science,75,A,526,58.44,B
STU1263,42,C,98,A,60,B,50,C,35,C,35,C,Commerce,35,C,Drama,93,A,Media,55,B,503,55.89,B
STU1264,61,B,37,C,44,C,95,A,100,A,55,B,Agriculture,74,B,Art,74,B,Health,41,C,581,64.56,B
STU1265,9,F,92,A,72,B,88,A,64,B,51,C,Commerce,50,C,Sinhala_Lit,37,C,ICT,31,F,494,54.89,C
STU1266,58,B,69,B,66,B,77,A,49,C,84,A,Agriculture,77,A,Drama,63,B,ICT,38,C,581,64.56,B
STU1267,65,B,54,C,63,B,44,C,67,B,84,A,Agriculture,71,B,Sinhala_Lit,76,A,Home_Science,79,A,603,67,B
STU1268,81,A,84,A,93,A,64,B,71,B,70,B,Commerce,74,B,Sinhala_Lit,95,A,Health,89,A,721,80.11,A
STU1269,19,F,73,B,14,F,47,C,88,A,6,F,Commerce,67,B,Sinhala_Lit,68,B,Home_Science,62,B,444,49.33,C
STU1270,57,B,77,A,58,B,55,B,38,C,36,C,Commerce,13,F,Music,89,A,Health,66,B,489,54.33,C
STU1271,71,B,68,B,70,B,66,B,70,B,98,A,Agriculture,88,A,Art,74,B,Media,79,A,684,76,A
STU1272,57,B,65,B,63,B,98,A,56,B,55,B,Commerce,83,A,Sinhala_Lit,71,B,Home_Science,46,C,594,66,B
STU1273,98,A,52,C,51,C,71,B,41,C,55,B,Commerce,57,B,Dance,50,C,Home_Science,83,A,558,62,B
STU1274,49,C,80,A,60,B,38,C,55,B,65,B,Agriculture,76,A,English_Lit,26,F,Health,88,A,537,59.67,B
STU1275,10,F,37,C,60,B,98,A,68,B,39,C,Agriculture,71,B,Dance,65,B,ICT,36,C,484,53.78,C
STU1276,44,C,55,B,41,C,61,B,62,B,67,B,Agriculture,64,B,Music,35,C,Media,45,C,474,52.67,C
STU1277,79,A,66,B,92,A,71,B,66,B,70,B,Agriculture,94,A,Drama,92,A,ICT,25,F,655,72.78,B
STU1278,44,C,67,B,39,C,57,B,66,B,100,A,Commerce,51,C,English_Lit,80,A,ICT,60,B,564,62.67,B
STU1279,63,B,85,A,59,B,97,A,75,A,63,B,Commerce,74,B,Music,60,B,Home_Science,86,A,662,73.56,B
STU1280,82,A,84,A,62,B,63,B,43,C,94,A,Commerce,36,C,Music,50,C,ICT,75,A,589,65.44,B
STU1281,43,C,74,B,86,A,50,C,18,F,93,A,Commerce,86,A,Art,61,B,ICT,71,B,582,64.67,B
STU1282,68,B,36,C,63,B,45,C,76,A,69,B,Commerce,38,C,Music,75,A,ICT,91,A,561,62.33,B
STU1283,36,C,75,A,87,A,75,A,44,C,13,F,Agriculture,2,F,Art,18,F,Home_Science,63,B,413,45.89,C
STU1284,89,A,58,B,99,A,37,C,40,C,81,A,Commerce,73,B,Music,79,A,Media,52,C,608,67.56,B
STU1285,44,C,49,C,88,A,70,B,68,B,84,A,Commerce,56,B,Music,47,C,Home_Science,88,A,594,66,B
STU1286,74,B,50,C,59,B,60,B,56,B,95,A,Commerce,46,C,Music,62,B,Home_Science,59,B,561,62.33,B
STU1287,75,A,64,B,60,B,91,A,38,C,46,C,Commerce,67,B,English_Lit,58,B,ICT,58,B,557,61.89,B
STU1288,7,F,81,A,33,F,44,C,31,F,74,B,Agriculture,89,A,Dance,86,A,ICT,74,B,519,57.67,B
STU1289,84,A,92,A,55,B,77,A,81,A,38,C,Commerce,77,A,English_Lit,50,C,Health,61,B,615,68.33,B
STU1290,75,A,29,F,16,F,47,C,94,A,35,C,Commerce,46,C,Sinhala_Lit,70,B,Health,75,A,487,54.11,C
STU1291,55,B,93,A,3,F,38,C,90,A,72,B,Commerce,40,C,Art,45,C,Health,64,B,500,55.56,B
STU1292,71,B,45,C,84,A,67,B,63,B,96,A,Commerce,72,B,Dance,99,A,Media,62,B,659,73.22,B
STU1293,21,F,89,A,49,C,85,A,19,F,64,B,Agriculture,18,F,Art,80,A,Home_Science,79,A,504,56,B
STU1294,59,B,79,A,63,B,71,B,80,A,97,A,Commerce,71,B,Art,62,B,Home_Science,95,A,677,75.22,A
STU1295,63,B,71,B,80,A,46,C,55,B,82,A,Commerce,65,B,Music,94,A,Media,69,B,625,69.44,B
STU1296,56,B,71,B,68,B,75,A,2,F,5,F,Agriculture,90,A,Art,5,F,Health,58,B,430,47.78,C
STU1297,75,A,55,B,85,A,66,B,47,C,61,B,Agriculture,69,B,Music,1,F,Health,27,F,486,54,C
STU1298,50,C,58,B,9,F,71,B,48,C,55,B,Agriculture,75,A,Art,49,C,Health,58,B,473,52.56,C
STU1299,50,C,98,A,43,C,24,F,89,A,11,F,Agriculture,41,C,Sinhala_Lit,21,F,Home_Science,79,A,456,50.67,C
STU1300,94,A,5,F,72,B,56,B,67,B,58,B,Agriculture,55,B,Dance,50,C,Home_Science,64,B,521,57.89,B
STU1301,74,B,68,B,92,A,95,A,0,F,71,B,Agriculture,0,F,English_Lit,49,C,Media,82,A,531,59,B
STU1302,0,F,35,C,46,C,93,A,54,C,40,C,Commerce,87,A,Drama,41,C,Home_Science,0,F,396,44,C
STU1303,57,B,55,B,66,B,68,B,48,C,84,A,Commerce,40,C,English_Lit,44,C,Health,89,A,551,61.22,B
STU1304,68,B,14,F,22,F,46,C,62,B,56,B,Commerce,48,C,Art,41,C,ICT,60,B,417,46.33,C
STU1305,91,A,86,A,20,F,88,A,59,B,77,A,Commerce,49,C,Sinhala_Lit,4,F,ICT,90,A,564,62.67,B
STU1306,82,A,95,A,67,B,83,A,58,B,38,C,Commerce,73,B,Art,66,B,Health,67,B,629,69.89,B
STU1307,60,B,82,A,83,A,47,C,75,A,82,A,Agriculture,35,C,Sinhala_Lit,51,C,Home_Science,56,B,571,63.44,B
STU1308,95,A,41,C,74,B,49,C,95,A,73,B,Commerce,58,B,Sinhala_Lit,60,B,ICT,38,C,583,64.78,B
STU1309,88,A,71,B,86,A,39,C,98,A,27,F,Commerce,31,F,Drama,81,A,ICT,87,A,608,67.56,B
STU1310,38,C,55,B,94,A,4,F,40,C,55,B,Agriculture,48,C,English_Lit,70,B,ICT,64,B,468,52,C
STU1311,66,B,51,C,87,A,73,B,95,A,36,C,Agriculture,68,B,Dance,100,A,Home_Science,63,B,639,71,B
STU1312,36,C,75,A,87,A,21,F,99,A,88,A,Agriculture,48,C,Sinhala_Lit,35,C,ICT,23,F,512,56.89,B
STU1313,67,B,82,A,99,A,29,F,77,A,64,B,Commerce,70,B,Art,49,C,Health,97,A,634,70.44,B
STU1314,66,B,38,C,29,F,38,C,89,A,48,C,Agriculture,76,A,Sinhala_Lit,65,B,ICT,80,A,529,58.78,B
STU1315,93,A,49,C,23,F,92,A,90,A,28,F,Agriculture,87,A,Drama,47,C,ICT,91,A,600,66.67,B
STU1316,36,C,76,A,63,B,78,A,98,A,73,B,Agriculture,92,A,Art,42,C,Media,81,A,639,71,B
STU1317,80,A,12,F,70,B,10,F,93,A,58,B,Agriculture,68,B,Dance,63,B,Media,64,B,518,57.56,B
STU1318,74,B,58,B,41,C,78,A,35,C,67,B,Agriculture,21,F,Dance,56,B,Health,36,C,466,51.78,C
STU1319,48,C,66,B,36,C,67,B,90,A,8,F,Agriculture,60,B,Sinhala_Lit,62,B,Media,58,B,495,55,B
STU1320,93,A,49,C,74,B,94,A,98,A,10,F,Commerce,75,A,English_Lit,84,A,Health,29,F,606,67.33,B
STU1321,71,B,57,B,5,F,26,F,49,C,23,F,Commerce,38,C,Sinhala_Lit,75,A,Media,16,F,360,40,C
STU1322,69,B,36,C,68,B,47,C,73,B,99,A,Agriculture,43,C,Art,69,B,Health,100,A,604,67.11,B
STU1323,49,C,54,C,50,C,64,B,57,B,68,B,Agriculture,16,F,Drama,69,B,ICT,75,A,502,55.78,B
STU1324,20,F,89,A,89,A,86,A,63,B,66,B,Commerce,60,B,Art,67,B,Media,97,A,637,70.78,B
STU1325,35,C,62,B,75,A,90,A,86,A,63,B,Agriculture,94,A,Dance,15,F,ICT,56,B,576,64,B
STU1326,88,A,87,A,18,F,78,A,69,B,58,B,Commerce,98,A,Sinhala_Lit,19,F,Health,97,A,612,68,B
STU1327,35,C,77,A,84,A,88,A,84,A,87,A,Commerce,13,F,Drama,48,C,Health,91,A,607,67.44,B
STU1328,17,F,50,C,55,B,74,B,51,C,52,C,Commerce,62,B,English_Lit,71,B,ICT,84,A,516,57.33,B
STU1329,71,B,24,F,95,A,48,C,69,B,62,B,Commerce,17,F,Dance,85,A,ICT,89,A,560,62.22,B
STU1330,42,C,64,B,70,B,46,C,60,B,67,B,Agriculture,63,B,Sinhala_Lit,93,A,Home_Science,84,A,589,65.44,B
STU1331,97,A,67,B,49,C,34,F,6,F,38,C,Commerce,42,C,Dance,86,A,Home_Science,90,A,509,56.56,B
STU1332,77,A,68,B,69,B,67,B,91,A,62,B,Commerce,90,A,English_Lit,93,A,Home_Science,74,B,691,76.78,A
STU1333,78,A,82,A,70,B,26,F,73,B,45,C,Commerce,56,B,Music,56,B,Media,82,A,568,63.11,B
STU1334,1,F,37,C,94,A,58,B,82,A,60,B,Commerce,35,C,Music,100,A,Health,0,F,467,51.89,C
STU1335,95,A,100,A,51,C,46,C,89,A,98,A,Commerce,48,C,English_Lit,63,B,Home_Science,21,F,611,67.89,B
STU1336,46,C,53,C,25,F,60,B,68,B,88,A,Commerce,87,A,English_Lit,70,B,ICT,60,B,557,61.89,B
STU1337,78,A,73,B,7,F,32,F,77,A,53,C,Agriculture,46,C,English_Lit,55,B,ICT,43,C,464,51.56,C
STU1338,84,A,58,B,91,A,86,A,71,B,61,B,Commerce,58,B,Art,72,B,Home_Science,68,B,649,72.11,B
STU1339,15,F,80,A,59,B,82,A,36,C,67,B,Agriculture,94,A,English_Lit,62,B,ICT,11,F,506,56.22,B
STU1340,45,C,77,A,100,A,76,A,62,B,61,B,Agriculture,43,C,English_Lit,3,F,ICT,54,C,521,57.89,B
STU1341,52,C,1,F,64,B,85,A,35,C,37,C,Commerce,46,C,English_Lit,36,C,Health,34,F,390,43.33,C
STU1342,82,A,54,C,90,A,8,F,95,A,17,F,Commerce,89,A,Drama,73,B,Home_Science,35,C,543,60.33,B
STU1343,71,B,68,B,74,B,84,A,65,B,68,B,Commerce,96,A,English_Lit,78,A,Media,68,B,672,74.67,B
STU1344,50,C,74,B,68,B,90,A,65,B,51,C,Commerce,6,F,Dance,55,B,Media,61,B,520,57.78,B
STU1345,32,F,83,A,87,A,67,B,19,F,71,B,Agriculture,80,A,Dance,81,A,Media,50,C,570,63.33,B
STU1346,83,A,89,A,43,C,69,B,49,C,62,B,Agriculture,60,B,English_Lit,64,B,Media,43,C,562,62.44,B
STU1347,30,F,53,C,77,A,56,B,96,A,33,F,Commerce,98,A,English_Lit,58,B,Media,88,A,589,65.44,B
STU1348,61,B,94,A,79,A,46,C,89,A,71,B,Agriculture,46,C,English_Lit,76,A,Media,100,A,662,73.56,B
STU1349,55,B,71,B,57,B,56,B,73,B,71,B,Agriculture,57,B,Sinhala_Lit,62,B,Health,64,B,566,62.89,B
STU1350,47,C,67,B,97,A,44,C,97,A,36,C,Commerce,50,C,Music,52,C,Media,42,C,532,59.11,B
STU1351,39,C,57,B,68,B,79,A,38,C,56,B,Commerce,23,F,Sinhala_Lit,44,C,Health,49,C,453,50.33,C
STU1352,44,C,48,C,59,B,78,A,54,C,97,A,Commerce,49,C,English_Lit,48,C,Media,37,C,514,57.11,B
STU1353,60,B,55,B,36,C,98,A,97,A,51,C,Agriculture,72,B,English_Lit,49,C,Media,86,A,604,67.11,B
STU1354,72,B,70,B,52,C,74,B,42,C,41,C,Agriculture,51,C,Sinhala_Lit,51,C,Home_Science,90,A,543,60.33,B
STU1355,74,B,97,A,46,C,77,A,80,A,43,C,Commerce,11,F,Art,60,B,Media,56,B,544,60.44,B
STU1356,22,F,97,A,92,A,63,B,43,C,32,F,Commerce,80,A,Art,57,B,Home_Science,49,C,535,59.44,B
STU1357,29,F,41,C,100,A,95,A,35,C,96,A,Commerce,27,F,Sinhala_Lit,36,C,Home_Science,64,B,523,58.11,B
STU1358,9,F,43,C,67,B,50,C,41,C,44,C,Commerce,62,B,Sinhala_Lit,58,B,Health,57,B,431,47.89,C
STU1359,55,B,99,A,28,F,80,A,78,A,46,C,Agriculture,57,B,Sinhala_Lit,51,C,ICT,69,B,563,62.56,B
STU1360,70,B,79,A,85,A,82,A,69,B,58,B,Agriculture,51,C,Drama,67,B,Health,74,B,635,70.56,B
STU1361,68,B,66,B,41,C,68,B,96,A,61,B,Agriculture,59,B,Dance,66,B,ICT,51,C,576,64,B
STU1362,55,B,97,A,25,F,20,F,87,A,76,A,Agriculture,68,B,Sinhala_Lit,35,C,Media,74,B,537,59.67,B
STU1363,55,B,37,C,72,B,59,B,45,C,80,A,Agriculture,83,A,English_Lit,50,C,Media,62,B,543,60.33,B
STU1364,66,B,48,C,59,B,74,B,64,B,93,A,Commerce,47,C,English_Lit,55,B,Health,62,B,568,63.11,B
STU1365,34,F,17,F,36,C,89,A,93,A,80,A,Agriculture,74,B,English_Lit,93,A,Health,53,C,569,63.22,B
STU1366,56,B,85,A,70,B,8,F,54,C,35,C,Commerce,73,B,Dance,80,A,Media,65,B,526,58.44,B
STU1367,60,B,99,A,57,B,43,C,73,B,66,B,Agriculture,61,B,Music,57,B,ICT,88,A,604,67.11,B
STU1368,42,C,30,F,88,A,63,B,87,A,59,B,Commerce,61,B,Sinhala_Lit,48,C,Health,99,A,577,64.11,B
STU1369,60,B,44,C,57,B,98,A,100,A,56,B,Commerce,66,B,Sinhala_Lit,42,C,Health,29,F,552,61.33,B
STU1370,75,A,73,B,58,B,65,B,71,B,36,C,Agriculture,92,A,English_Lit,36,C,Health,96,A,602,66.89,B
STU1371,56,B,71,B,97,A,60,B,53,C,35,C,Agriculture,63,B,Art,40,C,Home_Science,77,A,552,61.33,B
STU1372,100,A,65,B,89,A,48,C,86,A,73,B,Agriculture,77,A,Drama,71,B,Health,87,A,696,77.33,A
STU1373,45,C,14,F,58,B,83,A,68,B,62,B,Commerce,68,B,Drama,94,A,Home_Science,97,A,589,65.44,B
STU1374,88,A,71,B,50,C,63,B,67,B,88,A,Agriculture,52,C,Drama,75,A,ICT,67,B,621,69,B
STU1375,35,C,99,A,7,F,63,B,90,A,53,C,Agriculture,39,C,Sinhala_Lit,67,B,Health,76,A,529,58.78,B
STU1376,48,C,70,B,26,F,72,B,73,B,22,F,Agriculture,56,B,Music,72,B,ICT,70,B,509,56.56,B
STU1377,72,B,49,C,37,C,37,C,68,B,6,F,Commerce,54,C,Art,64,B,Media,50,C,437,48.56,C
STU1378,60,B,66,B,38,C,35,C,83,A,72,B,Commerce,89,A,Drama,57,B,Media,77,A,577,64.11,B
STU1379,66,B,47,C,63,B,63,B,18,F,88,A,Commerce,66,B,Drama,50,C,Health,40,C,501,55.67,B
STU1380,71,B,41,C,72,B,88,A,41,C,36,C,Agriculture,77,A,English_Lit,91,A,Home_Science,70,B,587,65.22,B
STU1381,31,F,49,C,45,C,66,B,95,A,79,A,Commerce,27,F,English_Lit,56,B,Media,64,B,512,56.89,B
STU1382,65,B,58,B,95,A,37,C,9,F,40,C,Agriculture,89,A,Dance,68,B,Home_Science,72,B,533,59.22,B
STU1383,53,C,53,C,60,B,48,C,48,C,98,A,Commerce,44,C,Sinhala_Lit,56,B,ICT,67,B,527,58.56,B
STU1384,16,F,38,C,42,C,93,A,43,C,67,B,Agriculture,80,A,Sinhala_Lit,84,A,Media,48,C,511,56.78,B
STU1385,48,C,94,A,16,F,69,B,35,C,96,A,Commerce,94,A,Music,56,B,ICT,47,C,555,61.67,B
STU1386,57,B,64,B,73,B,85,A,56,B,17,F,Commerce,43,C,Art,14,F,ICT,92,A,501,55.67,B
STU1387,85,A,50,C,80,A,96,A,74,B,92,A,Agriculture,61,B,Sinhala_Lit,78,A,ICT,55,B,671,74.56,B
STU1388,37,C,58,B,40,C,70,B,74,B,86,A,Commerce,58,B,Art,100,A,Media,24,F,547,60.78,B
STU1389,77,A,64,B,68,B,73,B,76,A,58,B,Commerce,5,F,Sinhala_Lit,85,A,ICT,50,C,556,61.78,B
STU1390,69,B,74,B,65,B,89,A,1,F,43,C,Commerce,72,B,Sinhala_Lit,81,A,Health,83,A,577,64.11,B
STU1391,91,A,60,B,95,A,88,A,56,B,55,B,Agriculture,62,B,Art,64,B,Health,65,B,636,70.67,B
STU1392,58,B,83,A,95,A,90,A,75,A,74,B,Commerce,97,A,Sinhala_Lit,83,A,Health,65,B,720,80,A
STU1393,66,B,75,A,50,C,92,A,63,B,42,C,Agriculture,43,C,Dance,60,B,ICT,41,C,532,59.11,B
STU1394,19,F,61,B,68,B,43,C,51,C,96,A,Agriculture,70,B,Music,7,F,Media,56,B,471,52.33,C
STU1395,49,C,95,A,79,A,97,A,100,A,31,F,Commerce,91,A,Dance,85,A,Media,74,B,701,77.89,A
STU1396,44,C,23,F,93,A,99,A,6,F,45,C,Agriculture,11,F,Art,51,C,ICT,68,B,440,48.89,C
STU1397,45,C,86,A,51,C,43,C,45,C,26,F,Commerce,42,C,Drama,62,B,ICT,89,A,489,54.33,C
STU1398,53,C,89,A,63,B,83,A,71,B,56,B,Commerce,92,A,Art,62,B,Media,8,F,577,64.11,B
STU1399,68,B,46,C,56,B,62,B,71,B,75,A,Commerce,25,F,Sinhala_Lit,78,A,Health,58,B,539,59.89,B
STU1400,44,C,40,C,73,B,57,B,23,F,65,B,Commerce,45,C,Drama,20,F,Home_Science,62,B,429,47.67,C
STU1401,72,B,86,A,67,B,91,A,48,C,91,A,Commerce,40,C,Sinhala_Lit,65,B,Home_Science,74,B,634,70.44,B
STU1402,49,C,98,A,64,B,46,C,80,A,90,A,Agriculture,53,C,Music,95,A,Home_Science,39,C,614,68.22,B
STU1403,97,A,78,A,56,B,83,A,47,C,3,F,Commerce,57,B,Music,36,C,Home_Science,41,C,498,55.33,B
STU1404,22,F,92,A,97,A,96,A,78,A,10,F,Commerce,7,F,Dance,70,B,Media,50,C,522,58,B
STU1405,86,A,90,A,58,B,79,A,74,B,47,C,Commerce,56,B,Dance,63,B,Home_Science,5,F,558,62,B
STU1406,55,B,38,C,95,A,17,F,89,A,65,B,Agriculture,31,F,Dance,93,A,Health,19,F,502,55.78,B
STU1407,93,A,45,C,37,C,99,A,63,B,73,B,Agriculture,72,B,Drama,93,A,Health,80,A,655,72.78,B
STU1408,98,A,47,C,96,A,94,A,76,A,100,A,Agriculture,38,C,English_Lit,3,F,ICT,20,F,572,63.56,B
STU1409,36,C,78,A,69,B,76,A,88,A,86,A,Commerce,64,B,Music,55,B,Home_Science,1,F,553,61.44,B
STU1410,24,F,99,A,62,B,62,B,67,B,86,A,Agriculture,80,A,Music,51,C,ICT,22,F,553,61.44,B
STU1411,68,B,99,A,48,C,60,B,42,C,80,A,Commerce,55,B,Music,66,B,ICT,77,A,595,66.11,B
STU1412,94,A,85,A,49,C,57,B,45,C,91,A,Agriculture,90,A,Sinhala_Lit,65,B,Media,77,A,653,72.56,B
STU1413,50,C,44,C,65,B,53,C,60,B,87,A,Agriculture,2,F,Drama,14,F,ICT,64,B,439,48.78,C
STU1414,18,F,79,A,64,B,82,A,44,C,80,A,Commerce,75,A,Music,64,B,Health,63,B,569,63.22,B
STU1415,40,C,86,A,51,C,30,F,57,B,48,C,Commerce,49,C,Dance,46,C,Health,17,F,424,47.11,C
STU1416,19,F,82,A,95,A,66,B,42,C,37,C,Commerce,57,B,English_Lit,60,B,Health,83,A,541,60.11,B
STU1417,63,B,78,A,56,B,53,C,49,C,86,A,Commerce,59,B,Sinhala_Lit,50,C,ICT,90,A,584,64.89,B
STU1418,54,C,59,B,35,C,49,C,71,B,53,C,Agriculture,61,B,Art,71,B,ICT,60,B,513,57,B
STU1419,32,F,50,C,43,C,69,B,51,C,89,A,Agriculture,50,C,Dance,78,A,Home_Science,76,A,538,59.78,B
STU1420,57,B,50,C,62,B,35,C,21,F,94,A,Agriculture,93,A,English_Lit,88,A,Media,65,B,565,62.78,B
STU1421,84,A,61,B,65,B,61,B,95,A,67,B,Commerce,85,A,English_Lit,35,C,Health,97,A,650,72.22,B
STU1422,87,A,92,A,73,B,76,A,64,B,54,C,Commerce,58,B,Music,44,C,Health,80,A,628,69.78,B
STU1423,40,C,39,C,69,B,87,A,61,B,52,C,Agriculture,64,B,Dance,13,F,ICT,52,C,477,53,C
STU1424,7,F,50,C,55,B,94,A,89,A,74,B,Agriculture,55,B,English_Lit,96,A,Media,83,A,603,67,B
STU1425,94,A,18,F,56,B,58,B,57,B,89,A,Agriculture,67,B,Dance,61,B,ICT,16,F,516,57.33,B
STU1426,100,A,56,B,26,F,43,C,38,C,89,A,Agriculture,90,A,Art,46,C,Home_Science,71,B,559,62.11,B
STU1427,67,B,65,B,86,A,45,C,58,B,98,A,Agriculture,46,C,English_Lit,64,B,ICT,82,A,611,67.89,B
STU1428,61,B,44,C,56,B,6,F,96,A,73,B,Agriculture,66,B,Music,29,F,Media,60,B,491,54.56,C
STU1429,68,B,55,B,99,A,48,C,36,C,97,A,Agriculture,52,C,Art,74,B,Media,84,A,613,68.11,B
STU1430,97,A,94,A,64,B,15,F,42,C,44,C,Agriculture,89,A,English_Lit,44,C,Media,59,B,548,60.89,B
STU1431,100,A,65,B,48,C,65,B,44,C,72,B,Commerce,87,A,Art,90,A,ICT,76,A,647,71.89,B
STU1432,58,B,74,B,77,A,68,B,83,A,81,A,Commerce,66,B,Sinhala_Lit,38,C,ICT,89,A,634,70.44,B
STU1433,93,A,92,A,69,B,81,A,66,B,43,C,Commerce,7,F,Dance,43,C,ICT,11,F,505,56.11,B
